oid,category,cat_id,trig_id,over_id,sdate,amount,cleared,checknum,desc
3184,FastFood,4,275,0,2020-07-06 00:00:00.000,-2801,False,1,PURCHASE AUTHORIZED ON 07/05 POPEYES 7375 PALMDALE CA S300188034623804 CARD 6858
3185,Groceries,3,250,0,2020-07-06 00:00:00.000,-3185,False,1,PURCHASE AUTHORIZED ON 07/04 STATERBRO 2845 W AVENU LANCASTER CA P00000000177120692 CARD 5839
3186,FastFood,4,248,0,2020-07-06 00:00:00.000,-3151,False,1,PURCHASE AUTHORIZED ON 07/02 SUBMARINA - LANCAS MURRIETA CA S460184860352507 CARD 6858
3187,Misc,14,98,0,2020-07-06 00:00:00.000,-3065,False,1,PURCHASE AUTHORIZED ON 07/01 AMZN Mktp US*MJ49D Amzn.com/bill WA S300184090582772 CARD 5839
3188,Phone,24,65,0,2020-07-07 00:00:00.000,-30000,False,1,SPRINT8006396111 ACHBILLPAY JUL 06 XXXXX1469 CORI SPENCER-CLARK
3189,Medical,10,260,0,2020-07-07 00:00:00.000,-5330,False,1,ANTHEM BLUE INDIVIDUAL 200706 3157758 CORI *SPENCER
3190,Gas,5,88,0,2020-07-07 00:00:00.000,-5622,False,1,PURCHASE AUTHORIZED ON 07/07 ARCO #42950 LANCASTER CA P00000000530845899 CARD 6858
3191,Home,6,75,0,2020-07-07 00:00:00.000,-449,False,1,PURCHASE AUTHORIZED ON 07/06 THE HOME DEPOT #6651 LANCASTER CA P00300189078372798 CARD 6858
3192,Card,19,266,0,2020-07-07 00:00:00.000,-6000,False,1,PURCHASE AUTHORIZED ON 07/06 ORC*Credit One 877-8253242 NV S380188630523005 CARD 5839
3193,Entertain,7,270,0,2020-07-08 00:00:00.000,-800,False,1,RECURRING PAYMENT AUTHORIZED ON 07/07 NYTIMES 800-698-4637 NY S380189495167442 CARD 6858
3194,Misc,14,98,0,2020-07-08 00:00:00.000,-2955,False,1,PURCHASE AUTHORIZED ON 07/06 AMZN Mktp US*MJ9Y1 Amzn.com/bill WA S580188754089533 CARD 5839
3195,Misc,14,98,0,2020-07-08 00:00:00.000,-1694,False,1,PURCHASE AUTHORIZED ON 07/06 AMZN Mktp US*MJ1AQ Amzn.com/bill WA S380188692981600 CARD 5839
3196,Gift,11,205,0,2020-07-09 00:00:00.000,-5999,False,1,PAYPAL INST XFER 200709 GOOGLE EATTHISM JON CLARK
3197,Gift,11,205,0,2020-07-09 00:00:00.000,-5999,False,1,PAYPAL INST XFER 200709 GOOGLE EATTHISM JON CLARK
3198,Groceries,3,16,0,2020-07-09 00:00:00.000,-6302,False,1,PURCHASE AUTHORIZED ON 07/09 VONS #2029 LANCASTER CA P00580191624591546 CARD 5839
3199,Groceries,3,43,0,2020-07-09 00:00:00.000,-5258,False,1,PURCHASE AUTHORIZED ON 07/08 STATERBROS146 2845 W AVEN LANCASTER CA P00580191069869324 CARD 6858
3200,Misc,14,98,0,2020-07-09 00:00:00.000,-108,False,1,PURCHASE AUTHORIZED ON 07/08 AMAZON.COM*MJ2GQ7G AMZN.COM/BILL WA S580190499830781 CARD 5839
3201,Misc,14,70,0,2020-07-09 00:00:00.000,-1696,False,1,PURCHASE AUTHORIZED ON 07/08 Amazon.com*MJ34Y3P Amzn.com/bill WA S300190252018303 CARD 5839
3202,FastFood,4,248,0,2020-07-09 00:00:00.000,-3351,False,1,PURCHASE AUTHORIZED ON 07/07 SUBMARINA - LANCAS MURRIETA CA S580190061226848 CARD 6858
3203,Misc,14,98,0,2020-07-09 00:00:00.000,-2298,False,1,PURCHASE AUTHORIZED ON 07/06 AMZN Mktp US*MJ3PQ Amzn.com/bill WA S300188693066603 CARD 5839
3204,Misc,14,98,0,2020-07-09 00:00:00.000,-1641,False,1,PURCHASE AUTHORIZED ON 07/06 AMZN Mktp US*MJ1CW Amzn.com/bill WA S380188693017410 CARD 5839
3205,Misc,14,98,0,2020-07-10 00:00:00.000,-1080,False,1,PURCHASE AUTHORIZED ON 07/09 AMZN Mktp US*MJ7EJ Amzn.com/bill WA S380191682321918 CARD 5839
3206,Misc,14,98,0,2020-07-10 00:00:00.000,-793,False,1,PURCHASE AUTHORIZED ON 07/08 AMAZON.COM*MJ8J89X AMZN.COM/BILL WA S460190858287638 CARD 5839
3207,Entertain,7,45,0,2020-07-13 00:00:00.000,-649,False,1,PURCHASE AUTHORIZED ON 07/12 BARNES&NOBLE.COM-B 800-843-2665 NY S300195098621585 CARD 6858
3208,FastFood,4,24,0,2020-07-13 00:00:00.000,-1336,False,1,PURCHASE AUTHORIZED ON 07/12 WETZEL PRETZEL PALMDALE CA S380194727991819 CARD 5839
3209,Groceries,3,16,0,2020-07-13 00:00:00.000,-3935,False,1,PURCHASE AUTHORIZED ON 07/12 VONS #2029 LANCASTER CA P00380194645760468 CARD 6858
3210,Groceries,3,16,0,2020-07-13 00:00:00.000,-12309,False,1,PURCHASE AUTHORIZED ON 07/12 VONS #2029 LANCASTER CA P00380194610730836 CARD 5839
3211,Gas,5,4,0,2020-07-13 00:00:00.000,-3168,False,1,PURCHASE AUTHORIZED ON 07/12 CHEVRON/G&M OIL CO.
3212,FastFood,4,90,0,2020-07-13 00:00:00.000,-2552,False,1,PURCHASE AUTHORIZED ON 07/11 RIGATONYS PIZZA AND PA QUARTZ HILL CA P00000000587278401 CARD 6858
3213,Misc,14,98,0,2020-07-13 00:00:00.000,-3934,False,1,PURCHASE AUTHORIZED ON 07/09 AMZN Mktp US*MJ92C Amzn.com/bill WA S460191807562455 CARD 5839
3214,Paycheck,13,279,0,2020-07-13 00:00:00.000,277386,False,1,eDeposit in Branch/Store 07/13/20 03:29:41 PM 4033 W AVENUE L LANCASTER CA 6858
3215,Gas,5,88,0,2020-07-14 00:00:00.000,-5302,False,1,PURCHASE AUTHORIZED ON 07/14 ARCO #47057 CANOGA PARK CA P00000000176079214 CARD 6858
3216,Entertain,7,254,0,2020-07-14 00:00:00.000,-1299,False,1,RECURRING PAYMENT AUTHORIZED ON 07/13 DisneyPLUS 888-9057888 CA S380195356220469 CARD 6858
3217,Entertain,7,256,0,2020-07-14 00:00:00.000,-20000,False,1,PURCHASE AUTHORIZED ON 07/12 SPECTRUM 855-707-7328 CA S580194860814534 CARD 6858
3218,Tax,28,262,0,2020-07-15 00:00:00.000,-414300,False,1,IRS USATAXPYMT 070820 200059785925181 JON E<CLARK<& CORI F S
3219,Utilities,23,86,0,2020-07-15 00:00:00.000,-15508,False,1,LA CO WATERWORKS PAYMENT 200715 3785391872 CORI SPENCER-CLARK
3220,Groceries,3,43,0,2020-07-15 00:00:00.000,-12032,False,1,PURCHASE AUTHORIZED ON 07/15 STATERBROS146 2845 W AVEN LANCASTER CA P00300198018855638 CARD 6858
3221,FastFood,4,248,0,2020-07-15 00:00:00.000,-3520,False,1,PURCHASE AUTHORIZED ON 07/13 SUBMARINA - LANCAS MURRIETA CA S460196013168884 CARD 6858
3222,Tax,28,123,0,2020-07-15 00:00:00.000,-1995,False,1,PURCHASE AUTHORIZED ON 07/13 H&R BLOCK TAX SOFT 800-472-5625 MO S580195846140464 CARD 6858
3223,Groceries,3,16,0,2020-07-16 00:00:00.000,-5113,False,1,PURCHASE AUTHORIZED ON 07/16 VONS #2029 LANCASTER CA P00380198516617686 CARD 5839
3224,FastFood,4,247,0,2020-07-16 00:00:00.000,-2577,False,1,PURCHASE AUTHORIZED ON 07/14 WENDY'S 11813 LANCASTER CA S580197011611805 CARD 6858
3225,Gas,5,88,0,2020-07-17 00:00:00.000,-5881,False,1,PURCHASE AUTHORIZED ON 07/17 ARCO #47057 CANOGA PARK CA P00000000474872329 CARD 6858
3226,Groceries,3,16,0,2020-07-20 00:00:00.000,-8592,False,1,PURCHASE AUTHORIZED ON 07/20 VONS #2029 LANCASTER CA P00300202522048113 CARD 5839
3227,FastFood,4,233,0,2020-07-20 00:00:00.000,-1115,False,1,PURCHASE AUTHORIZED ON 07/19 CALI CAFE LANCASTER CA S580201788361988 CARD 5839
3228,Clothing,15,146,0,2020-07-20 00:00:00.000,-9900,False,1,PURCHASE AUTHORIZED ON 07/19 MACY'S 414 1123 W.RA PALMDALE CA P00460201778403002 CARD 5839
3229,Home,6,144,0,2020-07-20 00:00:00.000,-501,False,1,PURCHASE AUTHORIZED ON 07/19 LOWE'S #2502 LANCASTER CA P00580201773886930 CARD 6858
3230,Home,6,144,0,2020-07-20 00:00:00.000,-91586,False,1,PURCHASE AUTHORIZED ON 07/19 LOWE'S #2502 LANCASTER CA P00460201765540826 CARD 6858
3231,Groceries,3,257,0,2020-07-20 00:00:00.000,-16921,False,1,PURCHASE AUTHORIZED ON 07/19 WINCO FOODS #35 740 W Ave Lancaster CA P00300201665237842 CARD 5839
3232,FastFood,4,286,0,2020-07-20 00:00:00.000,-575,False,1,PURCHASE AUTHORIZED ON 07/18 SQ *SAGEBRUSH CAFE Lancaster CA S380200604971135 CARD 6858
3233,Hobby,8,284,0,2020-07-20 00:00:00.000,-587,False,1,PURCHASE AUTHORIZED ON 07/18 Van Dam Farms (Quartz Hil Lancaster CA P00300200601310234 CARD 6858
3234,FastFood,4,20,0,2020-07-20 00:00:00.000,-1258,False,1,PURCHASE AUTHORIZED ON 07/17 WIENERSCHNITZEL 6 LANCASTER CA S300200041335119 CARD 6858
3235,FastFood,4,207,0,2020-07-20 00:00:00.000,-687,False,1,PURCHASE AUTHORIZED ON 07/17 TACO BELL #22814 LANCASTER CA S300200033713136 CARD 6858
3236,Misc,14,98,0,2020-07-20 00:00:00.000,-6664,False,1,PURCHASE AUTHORIZED ON 07/14 AMZN Mktp US*MV54D Amzn.com/bill WA S580197226723526 CARD 5839
3237,Paycheck,13,25,0,2020-07-20 00:00:00.000,204862,False,1,WS01-ABACUS P/R PAYROLL 3 JON E CLARK
3238,Tax,28,133,0,2020-07-20 00:00:00.000,189100,False,1,FRANCHISE TAX BD CASTTAXRFD 071520 XXXXX7084 CLARK
3239,Misc,14,98,0,2020-07-20 00:00:00.000,2819,False,1,PURCHASE RETURN AUTHORIZED ON 07/18 AMZN Mktp US Amzn.com/bill WA S620201546502847 CARD 5839
3240,Card,19,288,0,2020-07-21 00:00:00.000,-20000,False,1,TFCU MC PAYMENT PAYMENT 200720 527869000000641 SPENCER-CLARK
3241,Education,26,287,0,2020-07-21 00:00:00.000,-9999,False,1,RECURRING PAYMENT AUTHORIZED ON 07/20 MICROSOFT*MICROSOF MSBILL.INFO WA S300203122619900 CARD 6858
3242,Gas,5,88,0,2020-07-22 00:00:00.000,-6079,False,1,PURCHASE AUTHORIZED ON 07/22 ARCO #47057 CANOGA PARK CA P00000000939214723 CARD 6858
3243,Misc,14,276,0,2020-07-22 00:00:00.000,-1000,False,1,PURCHASE AUTHORIZED ON 07/20 985 MAIL ORDER PHA 5624616070 CA S580202545480079 CARD 6858
3244,Paycheck,13,241,0,2020-07-22 00:00:00.000,361300,False,1,SSA TREAS 310 XXSOC SEC 072220 XXXXX7084A SSA JON E CLARK
3245,Check,18,187,0,2020-07-23 00:00:00.000,-6000,True,1,CHECK # 1692
3246,Groceries,3,16,0,2020-07-23 00:00:00.000,-6670,False,1,PURCHASE AUTHORIZED ON 07/22 VONS #2029 LANCASTER CA P00380205073311084 CARD 5839
3247,FastFood,4,247,0,2020-07-23 00:00:00.000,-1278,False,1,PURCHASE AUTHORIZED ON 07/21 WENDY'S 11813 LANCASTER CA S460204034398893 CARD 6858
3248,Misc,14,98,0,2020-07-24 00:00:00.000,-3197,False,1,PURCHASE AUTHORIZED ON 07/22 AMZN Mktp US*MV1E1 Amzn.com/bill WA S580205198871620 CARD 5839
3249,Tax,28,262,0,2020-07-27 00:00:00.000,-15000,False,1,IRS USATAXPYMT 072720 221060902316894 JON E CLARK
3250,Groceries,3,16,0,2020-07-27 00:00:00.000,-5072,False,1,PURCHASE AUTHORIZED ON 07/27 VONS #2029 LANCASTER CA P00460209564316054 CARD 5839
3251,Gas,5,88,0,2020-07-27 00:00:00.000,-6048,False,1,PURCHASE AUTHORIZED ON 07/27 ARCO #47057 CANOGA PARK CA P00000000930929425 CARD 6858
3252,Groceries,3,16,0,2020-07-27 00:00:00.000,-6763,False,1,PURCHASE AUTHORIZED ON 07/26 VONS #2029 LANCASTER CA P00580208729432078 CARD 5839
3253,Groceries,3,43,0,2020-07-27 00:00:00.000,-20354,False,1,PURCHASE WITH CASH BACK $ 20.00 AUTHORIZED ON 07/26 STATERBROS146 2845 W AVEN LANCASTER CA P00460208627129931 CARD 5839
3254,Cash,25,71,0,2020-07-27 00:00:00.000,-4000,False,1,ATM WITHDRAWAL AUTHORIZED ON 07/25 4033 WEST AVENUE L LANCASTER CA 0001823 ATM ID 4803E CARD 6858
3255,FastFood,4,94,0,2020-07-27 00:00:00.000,-1108,False,1,PURCHASE AUTHORIZED ON 07/24 DEL TACO 0904 LANCASTER CA S580207035696200 CARD 6858
3256,FastFood,4,247,0,2020-07-27 00:00:00.000,-2631,False,1,PURCHASE AUTHORIZED ON 07/23 WENDY'S 11813 LANCASTER CA S300205862891924 CARD 6858
3257,Check,18,187,0,2020-07-28 00:00:00.000,-35000,True,1,CHECK # 1691
3258,Misc,14,98,0,2020-07-28 00:00:00.000,-548,False,1,PURCHASE AUTHORIZED ON 07/25 AMZN Mktp US*MV31Q Amzn.com/bill WA S460208080688982 CARD 5839
3259,Gift,11,205,0,2020-07-29 00:00:00.000,-10293,False,1,PAYPAL INST XFER 200729 VILROS LLC JON CLARK
3260,Gift,11,205,0,2020-07-29 00:00:00.000,-1040,False,1,PAYPAL INST XFER 200729 WIKIPEDIA JON CLARK
3261,Insurance,22,74,0,2020-07-29 00:00:00.000,-21984,False,1,STATE FARM RO 27 SFPP 02 S 0361103302 JON E CLARK
3262,Card,19,290,0,2020-07-29 00:00:00.000,-5036,False,1,CHASE CREDIT CRD EPAY 200728 4802928667 JON E CLARK
3263,Card,19,289,0,2020-07-29 00:00:00.000,-1898,False,1,PURCHASE AUTHORIZED ON 07/28 Microsoft*Store msbill.info WA S580211130698027 CARD 6858
3264,Misc,14,98,0,2020-07-29 00:00:00.000,-2189,False,1,PURCHASE AUTHORIZED ON 07/27 AMZN Mktp US*MV6P1 Amzn.com/bill WA S380209424457477 CARD 5839
3265,Utilities,23,64,0,2020-07-30 00:00:00.000,-23189,False,1,WASTE MANAGEMENT INTERNET 200729 99731122 Doe John
3266,Card,19,290,0,2020-07-30 00:00:00.000,-2800,False,1,CHASE CREDIT CRD EPAY 200729 4804339045 JON E CLARK
3267,Groceries,3,16,0,2020-07-30 00:00:00.000,-10690,False,1,PURCHASE AUTHORIZED ON 07/30 VONS #2029 LANCASTER CA P00460212714015873 CARD 5839
3268,Home,6,5,0,2020-07-30 00:00:00.000,-3401,False,1,PURCHASE AUTHORIZED ON 07/30 TARGET T- 43525 10th S Lancaster CA P00000000674577926 CARD 5839
3269,Cash,25,71,0,2020-07-30 00:00:00.000,-4000,False,1,ATM WITHDRAWAL AUTHORIZED ON 07/30 4033 WEST AVENUE L LANCASTER CA 0002555 ATM ID 4803E CARD 5839
3270,Gas,5,88,0,2020-07-30 00:00:00.000,-5935,False,1,PURCHASE AUTHORIZED ON 07/30 ARCO #47057 CANOGA PARK CA P00000000686162325 CARD 6858
3271,Entertain,7,33,0,2020-07-30 00:00:00.000,-1530,False,1,PURCHASE AUTHORIZED ON 07/30 SHELL SERVICE STATION LANCASTER CA P00300212429155994 CARD 6858
3272,Medical,10,18,0,2020-07-30 00:00:00.000,-5000,False,1,PURCHASE AUTHORIZED ON 07/29 KAISER 0809260 LANCASTER CA S300211797481067 CARD 5839
3273,Entertain,7,221,0,2020-07-30 00:00:00.000,-1299,False,1,RECURRING PAYMENT AUTHORIZED ON 07/29 NETFLIX.COM NETFLIX.COM CA S580211539976931 CARD 6858
3274,FastFood,4,3,0,2020-07-30 00:00:00.000,-1971,False,1,PURCHASE AUTHORIZED ON 07/28 MCDONALD'S F12937 LANCASTER CA S300211003483840 CARD 6858
3275,Beauty,12,182,0,2020-07-30 00:00:00.000,-17407,False,1,RECURRING PAYMENT AUTHORIZED ON 07/26 GRC*MEANINGFUL BEA 800-2419155 CA S300208838424701 CARD 5839
3276,Gift,11,205,0,2020-07-31 00:00:00.000,-1695,False,1,PAYPAL INST XFER 200731 VILROS LLC JON CLARK
3277,Hobby,8,284,0,2020-07-31 00:00:00.000,-1131,False,1,PURCHASE AUTHORIZED ON 07/31 Van Dam Farms (Quartz Hil Lancaster CA P00580213831659993 CARD 6858
3278,Groceries,3,43,0,2020-07-31 00:00:00.000,-3872,False,1,PURCHASE AUTHORIZED ON 07/31 STATERBROS146 2845 W AVEN LANCASTER CA P00380213568393926 CARD 5839
3279,Paycheck,13,25,0,2020-07-31 00:00:00.000,204861,False,1,WS01-ABACUS P/R PAYROLL 3 JON E CLARK
3280,Phone,24,65,0,2020-08-03 00:00:00.000,-25000,False,1,SPRINT8006396111 ACHBILLPAY JUL 31 XXXXX1469 CORI SPENCER-CLARK
3281,Check,18,187,0,2020-08-03 00:00:00.000,-2800,True,1,CHECK # 144
3282,Groceries,3,16,0,2020-08-03 00:00:00.000,-9034,False,1,PURCHASE WITH CASH BACK $ 20.00 AUTHORIZED ON 08/03 VONS #2029 LANCASTER CA P00580216538182800 CARD 5839
3283,Groceries,3,16,0,2020-08-03 00:00:00.000,-434,False,1,PURCHASE AUTHORIZED ON 08/03 VONS #2029 LANCASTER CA P00580216520863671 CARD 5839
3284,Cash,25,71,0,2020-08-03 00:00:00.000,-4000,False,1,ATM TRANSFER AUTHORIZED ON 08/02 TO NICKI REMINGTON CHECKING 4033 WEST AVENUE L LANCASTER CA 0003376 ATM ID 4803E CARD 5839
3285,Groceries,3,16,0,2020-08-03 00:00:00.000,-6252,False,1,PURCHASE AUTHORIZED ON 08/02 VONS #2029 LANCASTER CA P00580216077686750 CARD 5839
3286,Entertain,7,252,0,2020-08-03 00:00:00.000,-1299,False,1,RECURRING PAYMENT AUTHORIZED ON 08/02 APPLE.COM/BILL 866-712-7753 CA S380215578968292 CARD 5839
3287,Groceries,3,43,0,2020-08-03 00:00:00.000,-22328,False,1,PURCHASE AUTHORIZED ON 08/02 STATERBROS146 2845 W AVEN LANCASTER CA P00460215563355074 CARD 5839
3288,Gas,5,4,0,2020-08-03 00:00:00.000,-3101,False,1,PURCHASE AUTHORIZED ON 08/02 CHEVRON 0201268 LANCASTER CA S380215528416663 CARD 6858
3289,FastFood,4,23,0,2020-08-03 00:00:00.000,-1989,False,1,PURCHASE AUTHORIZED ON 08/01 JACK IN THE BOX 35 LANCASTER CA S300215028136165 CARD 6858
3290,Misc,14,98,0,2020-08-03 00:00:00.000,-2517,False,1,PURCHASE AUTHORIZED ON 08/01 AMZN Mktp US*MF0F5 Amzn.com/bill WA S580214622124742 CARD 5839
3291,Misc,14,98,0,2020-08-03 00:00:00.000,-2079,False,1,PURCHASE AUTHORIZED ON 08/01 AMZN Mktp US*MF62R Amzn.com/bill WA S380214622073996 CARD 5839
3292,Misc,14,98,0,2020-08-03 00:00:00.000,-971,False,1,PURCHASE AUTHORIZED ON 08/01 AMZN Mktp US*MF56V Amzn.com/bill WA S380214622024261 CARD 5839
3293,Misc,14,98,0,2020-08-03 00:00:00.000,-2020,False,1,PURCHASE AUTHORIZED ON 08/01 AMZN Mktp US*MF42C Amzn.com/bill WA S460214621978239 CARD 5839
3294,Beauty,12,184,0,2020-08-03 00:00:00.000,-2738,False,1,RECURRING PAYMENT AUTHORIZED ON 07/31 IPSY GLAM BAG HELP.IPSY.COM CA S580214011840052 CARD 5839
3295,FastFood,4,248,0,2020-08-03 00:00:00.000,-3138,False,1,PURCHASE AUTHORIZED ON 07/30 SUBMARINA - LANCAS MURRIETA CA S300213002097249 CARD 6858
3296,Gas,5,88,0,2020-08-04 00:00:00.000,-6523,False,1,PURCHASE AUTHORIZED ON 08/04 ARCO #47057 CANOGA PARK CA P00000000236961795 CARD 6858
3297,Misc,14,70,0,2020-08-04 00:00:00.000,-800,False,1,PURCHASE AUTHORIZED ON 08/02 Amazon.com*MF4EO1N Amzn.com/bill WA S460215362461837 CARD 5839
3298,Misc,14,98,0,2020-08-04 00:00:00.000,-927,False,1,PURCHASE AUTHORIZED ON 08/02 AMAZON.COM*MF7JP2V AMZN.COM/BILL WA S300215362415125 CARD 5839
3299,Groceries,3,16,0,2020-08-05 00:00:00.000,-700,False,1,PURCHASE AUTHORIZED ON 08/05 VONS #2029 LANCASTER CA P00580218863865317 CARD 6858
3300,Groceries,3,16,0,2020-08-05 00:00:00.000,-15111,False,1,PURCHASE AUTHORIZED ON 08/05 VONS #2029 LANCASTER CA P00460218534783372 CARD 5839
3301,Cash,25,71,0,2020-08-05 00:00:00.000,-4000,False,1,ATM WITHDRAWAL AUTHORIZED ON 08/05 4033 WEST AVENUE L LANCASTER CA 0003844 ATM ID 4803E CARD 5839
3302,Entertain,7,270,0,2020-08-05 00:00:00.000,-800,False,1,RECURRING PAYMENT AUTHORIZED ON 08/04 NYTIMES 800-698-4637 NY S300217500802168 CARD 6858
3303,Misc,14,98,0,2020-08-05 00:00:00.000,-1532,False,1,PURCHASE AUTHORIZED ON 08/03 AMZN MKTP US*MF7T1 AMZN.COM/BILL WA S300217100471685 CARD 5839
3304,Medical,10,29,0,2020-08-06 00:00:00.000,-3000,False,1,PURCHASE AUTHORIZED ON 08/05 KP RX01057 LANCASTER CA S380218809198069 CARD 6858
3305,FastFood,4,248,0,2020-08-06 00:00:00.000,-3561,False,1,PURCHASE AUTHORIZED ON 08/04 SUBMARINA - LANCAS MURRIETA CA S380217847006329 CARD 6858
3306,Home,6,5,0,2020-08-07 00:00:00.000,-19212,False,1,MERCHANT-ISSUED PAYMENT CARD TARGET DEBIT CRD ACH TRAN 200806 000560154010245 076 TARGET - LANCASTER C
3307,Medical,10,260,0,2020-08-07 00:00:00.000,-2665,False,1,ANTHEM BLUE INDIVIDUAL 200806 5508236 CORI *SPENCER
3308,Gas,5,88,0,2020-08-07 00:00:00.000,-6196,False,1,PURCHASE AUTHORIZED ON 08/07 ARCO #47057 CANOGA PARK CA P00000000985833890 CARD 6858
3309,Misc,14,98,0,2020-08-07 00:00:00.000,-3574,False,1,PURCHASE AUTHORIZED ON 08/05 AMZN MKTP US*MF153 AMZN.COM/BILL WA S460219091060319 CARD 5839
3310,Misc,14,98,0,2020-08-07 00:00:00.000,-2408,False,1,PURCHASE AUTHORIZED ON 08/05 AMZN Mktp US*MF4Y1 Amzn.com/bill WA S380218850405277 CARD 5839
3311,Gift,11,205,0,2020-08-10 00:00:00.000,-299,False,1,PAYPAL INST XFER 200809 SAMSUNGELEC JON CLARK
3312,Gift,11,205,0,2020-08-10 00:00:00.000,-199,False,1,PAYPAL INST XFER 200809 GOOGLE DANG HUY JON CLARK
3313,Groceries,3,16,0,2020-08-10 00:00:00.000,-6901,False,1,PURCHASE AUTHORIZED ON 08/10 VONS #2029 LANCASTER CA P00300223528184950 CARD 5839
3314,Groceries,3,43,0,2020-08-10 00:00:00.000,-13776,False,1,PURCHASE AUTHORIZED ON 08/09 STATERBROS146 2845 W AVEN LANCASTER CA P00300222622643647 CARD 5839
3315,FastFood,4,90,0,2020-08-10 00:00:00.000,-4421,False,1,PURCHASE AUTHORIZED ON 08/08 RIGATONYS PIZZA AND PA QUARTZ HILL CA P00000000481150595 CARD 6858
3316,Home,6,291,0,2020-08-10 00:00:00.000,-20232,False,1,PURCHASE AUTHORIZED ON 08/08 FrigidaireApplianc 866-3975970 FL S380221794317062 CARD 6858
3317,Hobby,8,284,0,2020-08-10 00:00:00.000,-2354,False,1,PURCHASE AUTHORIZED ON 08/08 Van Dam Farms (Quartz Hil Lancaster CA P00380221636442427 CARD 6858
3318,FastFood,4,247,0,2020-08-10 00:00:00.000,-1564,False,1,PURCHASE AUTHORIZED ON 08/07 WENDY'S 11813 LANCASTER CA S580220844167916 CARD 6858
3319,FastFood,4,122,0,2020-08-10 00:00:00.000,-2305,False,1,PURCHASE AUTHORIZED ON 08/06 IN N OUT BURGER 04 LANCASTER CA S300220019366053 CARD 6858
3320,Gas,5,88,0,2020-08-12 00:00:00.000,-6136,False,1,PURCHASE AUTHORIZED ON 08/12 ARCO #47057 CANOGA PARK CA P00000000034137485 CARD 6858
3321,FastFood,4,247,0,2020-08-12 00:00:00.000,-2073,False,1,PURCHASE AUTHORIZED ON 08/10 WENDY'S 11813 LANCASTER CA S580224016235209 CARD 6858
3322,Groceries,3,16,0,2020-08-13 00:00:00.000,-7884,False,1,PURCHASE AUTHORIZED ON 08/13 VONS #2029 LANCASTER CA P00460226631192069 CARD 5839
3323,FastFood,4,122,0,2020-08-13 00:00:00.000,-612,False,1,PURCHASE AUTHORIZED ON 08/11 BURGER KING #7129 QUARTZ HILL CA S380225025171941 CARD 6858
3324,FastFood,4,122,0,2020-08-13 00:00:00.000,-1300,False,1,PURCHASE AUTHORIZED ON 08/11 BURGER KING #7129 QUARTZ HILL CA S300225022866240 CARD 6858
3325,Entertain,7,254,0,2020-08-14 00:00:00.000,-1299,False,1,RECURRING PAYMENT AUTHORIZED ON 08/13 DisneyPLUS 888-9057888 CA S580226356192434 CARD 6858
3326,FastFood,4,248,0,2020-08-14 00:00:00.000,-1873,False,1,PURCHASE AUTHORIZED ON 08/12 SUBMARINA - LANCAS MURRIETA CA S380225832854136 CARD 6858
3327,Misc,14,98,0,2020-08-14 00:00:00.000,-1095,False,1,PURCHASE AUTHORIZED ON 08/12 AMZN Mktp US*MF9VY Amzn.com/bill WA S460225763765835 CARD 5839
3328,Misc,14,98,0,2020-08-14 00:00:00.000,-765,False,1,PURCHASE AUTHORIZED ON 08/07 AMZN MKTP US*MF3YU AMZN.COM/BILL WA S580221201328688 CARD 5839
3329,Paycheck,13,25,0,2020-08-14 00:00:00.000,204861,False,1,WS01-ABACUS P/R PAYROLL 3 JON E CLARK
3330,Groceries,3,16,0,2020-08-17 00:00:00.000,-5630,False,1,PURCHASE AUTHORIZED ON 08/17 VONS #2029 LANCASTER CA P00300230524361483 CARD 5839
3331,Entertain,7,33,0,2020-08-17 00:00:00.000,-5911,False,1,PURCHASE AUTHORIZED ON 08/17 SHELL SERVICE STATION LANCASTER CA P00380230423128665 CARD 6858
3332,Entertain,7,33,0,2020-08-17 00:00:00.000,-766,False,1,PURCHASE AUTHORIZED ON 08/17 SHELL SERVICE STATION LANCASTER CA P00300230427088311 CARD 6858
3333,Groceries,3,43,0,2020-08-17 00:00:00.000,-14741,False,1,PURCHASE AUTHORIZED ON 08/16 STATERBROS146 2845 W AVEN LANCASTER CA P00300229621959226 CARD 5839
3334,FastFood,4,90,0,2020-08-17 00:00:00.000,-4577,False,1,PURCHASE AUTHORIZED ON 08/15 RIGATONYS PIZZA AND PA QUARTZ HILL CA P00000000031635495 CARD 6858
3335,Groceries,3,16,0,2020-08-17 00:00:00.000,-7909,False,1,PURCHASE AUTHORIZED ON 08/15 VONS #2029 LANCASTER CA P00380228613927011 CARD 5839
3336,Hobby,8,284,0,2020-08-17 00:00:00.000,-609,False,1,PURCHASE AUTHORIZED ON 08/15 Van Dam Farms (Quartz Hil Lancaster CA P00300228605511456 CARD 6858
3337,FastFood,4,207,0,2020-08-17 00:00:00.000,-1114,False,1,PURCHASE AUTHORIZED ON 08/14 TACO BELL #22814 LANCASTER CA S580227863029456 CARD 6858
3338,Misc,14,98,0,2020-08-17 00:00:00.000,-5145,False,1,PURCHASE AUTHORIZED ON 08/14 AMZN Mktp US*MM839 Amzn.com/bill WA S580227677632309 CARD 5839
3339,Groceries,3,16,0,2020-08-18 00:00:00.000,-3353,False,1,PURCHASE AUTHORIZED ON 08/18 VONS #2029 LANCASTER CA P00580231836491982 CARD 6858
